Keyword,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",etcétera,https://x.com/revistaetcetera,revistaetcetera,True,2024-06-11 05:20:00+00:00,False,"Luego de una reunión con AMLO, Sheinbaum (@Claudiashein) dijo que la reforma al Poder Judicial se pondrá a “consulta”. Luego admitió que sólo es para que la gente la “conozca”. 
https://t.co/Mp9PYwUk2G",1800397549439713426,3,5,10,802,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Uniradio Informa Sonora,https://x.com/uniradiosonora,uniradiosonora,False,2024-06-11 15:30:34+00:00,False,"""Machuchones"", los únicos que se oponen a una reforma al Poder Judicial: AMLO: ¿Por qué le tienen miedo al pueblo? ¿Por qué le tiene miedo a la democracia?"", expresó. https://t.co/pzaRPxO2S1",1800551206173180264,0,0,0,123,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",etcétera,https://x.com/revistaetcetera,revistaetcetera,True,2024-06-11 16:20:00+00:00,False,"Muy al estilo de la 4T, Sheinbaum (@Claudiashein) anunció que habrá una discusión pública sobre la reforma al Poder Judicial, pero no ofreció incorporar los puntos de vista de ningún sector. https://t.co/Mp9PYwURSe",1800563644058796065,2,1,2,511,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-11 22:00:13+00:00,False,"🗣️“Hay estabilidad económica,pero no se puede obviar que el país tiene una agenda a la que se le debe dar continuidad porque el pueblo “no eligió a una persona, sino un proyecto”, dice @Claudiashein ante el nerviosismo en los mercados.

https://t.co/5NMChj64Nx",1800649265078808577,37,12,40,10356,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",cobertura360mx,https://x.com/cobertura360mx,cobertura360mx,False,2024-06-11 16:27:30+00:00,False,"La reforma al Poder Judicial es crucial para establecer un auténtico Estado de Derecho en México. 

https://t.co/ImYn6idCBZ",1800565534184132859,0,0,0,53,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Dalila Sarabia,https://x.com/Dalila_Sarabia,Dalila_Sarabia,False,2024-06-11 21:42:40+00:00,False,“Hay estabilidad económica”: Sheinbaum pide a inversionistas no preocuparse por reforma Judicial https://t.co/D3EIYasAyp vía @pajaropolitico,1800644848501874965,0,0,0,119,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Puebla 321 - Noticias de Puebla,https://x.com/puebla_321,puebla_321,False,2024-06-11 21:00:01+00:00,False,Reforma al Poder Judicial dará confianza a inversionistas: @lopezobrador_  https://t.co/45ZrGcwbx7,1800634115344986555,0,0,0,78,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",JUAN CARLOS NAVA NAV,https://x.com/JUANCARLOSNAVA,JUANCARLOSNAVA,False,2024-06-11 22:05:17+00:00,False,"Peso se deprecia más de 1% ante el dólar y cae a su peor nivel desde marzo de 2023 

THE MEXICAN PESO ... ALREADY STRUCTURALLY DAMAGED? 
... https://t.co/3oOAwHgGyW",1800650536556908803,0,1,1,59,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Joaquín López-Dóriga,https://x.com/lopezdoriga,lopezdoriga,True,2024-06-11 19:45:00+00:00,False,"Este martes el tipo de cambio ronda en los 18.36 pesos por dólar
https://t.co/w1mW2kebUL",1800615233788231779,18,11,74,17974,3,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",EF_Economia,https://x.com/EF_Economia,EF_Economia,False,2024-06-11 15:46:04+00:00,False,"Los comentarios sobre el Poder Judicial por parte del presidente @lopezobrador_ vuelen a afectar al #pesomexicano: El #TipoDeCambio frente al #dólar se cotizaba en las 18.38 unidades a las 8:10 horas.

https://t.co/vYDKygOEcz",1800555107052064809,0,0,3,426,0,,True,EF_Economia,https://x.com/EF_Economia,Andrés Manuel,EF_Economia,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Imagen Radio,https://x.com/Imagen_Mx,Imagen_Mx,True,2024-06-11 20:35:59+00:00,False,"🟤🏦Sheinbaum pide a inversionistas confianza en la economía de México y garantizó que sus recursos estarán seguros en el país.

https://t.co/o9qWfm8sjE",1800628065304805750,1,0,0,813,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Carlos Martin Huerta,https://x.com/carlosmartinh,carlosmartinh,True,2024-06-11 15:02:46+00:00,False,"➡️ “Sí urge” la reforma al Poder Judicial, afirmó López Obrador
https://t.co/OtO4UZguyL",1800544207549104555,1,0,5,1015,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Joaquín López-Dóriga,https://x.com/lopezdoriga,lopezdoriga,True,2024-06-11 15:45:00+00:00,False,"El presidente considera que es “urgente” reformar el Poder Judicial. Dijo que su iniciativa estará en septiembre en el Congreso donde Morena tendrá mayoría
https://t.co/tAbazoJ1mi",1800554836100014371,41,4,35,13758,1,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-11 14:51:37+00:00,False,"⚠️La reforma al Poder Judicial presentada por @lopezobrador_, constituye una amenaza directa a la independencia judicial y pone en peligro los derechos de las minorías, señalan expertos.
https://t.co/XMskB74Qa3",1800541403715625193,7,22,41,5479,1,,True,Pajaropolitico,https://x.com/Pajaropolitico,Andrés Manuel,Pajaropolitico,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-11 15:34:53+00:00,False,"Fue el propio presidente @lopezobrador_ quien se refirió al “nerviosismo en los mercados” en su conferencia matutina del pasado 7 de junio.

Esto dijo: 👇

https://t.co/XgXoTueKmj",1800552292359512121,0,5,9,4217,1,,True,Pajaropolitico,https://x.com/Pajaropolitico,Andrés Manuel,Pajaropolitico,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-11 16:01:09+00:00,False,"Durante su conferencia matutina de este martes, @lopezobrador_ dijo que la reforma al Poder Judicial ""urge"" y señaló que quienes se oponen a las modificaciones son ""los beneficiados de la corrupción"". 
https://t.co/DRyuTgMoZ6",1800558900057710769,2,3,8,4119,0,,True,Pajaropolitico,https://x.com/Pajaropolitico,Andrés Manuel,Pajaropolitico,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Imagen Televisión,https://x.com/ImagenTVMex,ImagenTVMex,True,2024-06-11 22:04:34+00:00,False,"#ClaudiaSheinbaum, la virtual presidenta electa de México, pidió a los inversionistas confianza en la economía de México y garantizó que sus recursos estarán seguros en el país, tanto en la actualidad como cuando ella tome posesión del gobierno federal.
https://t.co/gkKIuiSnTL",1800650359905382506,2,0,2,1000,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Eolo Pacheco 🇲🇽,https://x.com/eolopacheco,eolopacheco,True,2024-06-11 21:51:29+00:00,False,"Peso se deprecia más de 1% ante el dólar y cae a su peor nivel desde marzo de 2023
https://t.co/YZjprLUFhU",1800647067422933246,0,0,0,105,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Carlos Martin Huerta,https://x.com/carlosmartinh,carlosmartinh,True,2024-06-11 21:00:41+00:00,False,"➡️ Sheinbaum va por encuesta para conocer opinión sobre Poder Judicial; reforma ""tiene que avanzar"" y no causar preocupación, dijo
https://t.co/NC1OTiNhaK",1800634283041956210,1,1,1,1395,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Eolo Pacheco 🇲🇽,https://x.com/eolopacheco,eolopacheco,True,2024-06-11 21:51:14+00:00,False,"Sheinbaum pide calma a inversionistas ante reformas; asegura que recursos estarán seguros
https://t.co/Yx4kZl1QRF",1800647002197246058,0,0,0,98,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Excélsior,https://x.com/Excelsior,Excelsior,True,2024-06-11 17:16:07+00:00,False,El presidente @lopezobrador_  dijo que la reforma al Poder Judicial podría ser prioritaria para el nuevo Congreso en septiembre.  https://t.co/c1pouH7Z4E,1800577768058687749,1,1,7,2166,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Excélsior,https://x.com/Excelsior,Excelsior,True,2024-06-11 20:31:09+00:00,False,"“Lo importante es que sepa quién va a invertir en México, que hay certidumbre de la inversión en nuestro país porque hay estabilidad económica, estabilidad social"": @Claudiashein https://t.co/leHr2FULEe",1800626849212735876,1,0,4,1932,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-12 since:2024-06-11&src=typed_query",Animal Político,https://x.com/Pajaropolitico,Pajaropolitico,True,2024-06-11 14:41:34+00:00,False,"⚠️La reforma al Poder Judicial presentada por @lopezobrador_, constituye una amenaza directa a la independencia judicial y pone en peligro los derechos de las minorías, señalan expertos. 
https://t.co/XMskB74Qa3",1800538874827223518,7,10,21,3394,0,,True,Pajaropolitico,https://x.com/Pajaropolitico,Andrés Manuel,Pajaropolitico,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",Uniradio México,https://x.com/uniradiomexico,uniradiomexico,False,2024-06-12 20:40:34+00:00,False,Alista Morena foros de discusión sobre reforma al Poder Judicial: Se busca que en el primer trimestre de 2025 se lleve a cabo una primera elección de servidores públicos del Poder Judicial. https://t.co/ctxsadROcK https://t.co/c1xacNX9XC,1800991608172937561,0,0,0,13,0,https://pbs.twimg.com/media/GP5oUwGa0AApzFr.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",🐞 Monaliza 🐞,https://x.com/MONALI4T,MONALI4T,False,2024-06-12 22:00:57+00:00,False,"APUNTÁNDOSE-Hernández
La Mares Rosa ya tiene al difunto PRD de Jesus Zambrano y Acosta Naranjo que la quieren dirigir, pero que gana de seguir subsistiendo💰si ya tienen al PRI y el PAN de Claudio X. González. Presidenta Electa Reforma Poder Judicial, ni un Plurinominal más🇲🇽 https://t.co/t9jfNXyQwn",1801011835522482459,0,38,50,865,0,https://pbs.twimg.com/media/GP50s4YWYAAg9I3.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",V #MEX,https://x.com/futvale,futvale,False,2024-06-12 05:59:30+00:00,False,"Sheinbaum y legisladores de Morena acuerdan abrir diálogo nacional sobre la reforma al Poder Judicial

https://t.co/Xb9xokmhxn https://t.co/rfTbos42l5",1800769877751304700,0,0,0,10,0,https://pbs.twimg.com/media/GP2cPxXWsAAyP2S.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",SIPSE.com,https://x.com/SIPSE,SIPSE,False,2024-06-12 03:18:33+00:00,False,Reforma Poder Judicial: foros inician la próxima semana https://t.co/mkUJCbytWu https://t.co/QCKXg4PkeI,1800729376436502945,0,4,1,566,1,https://pbs.twimg.com/media/GP15009boAE7kHU.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",V #MEX,https://x.com/futvale,futvale,False,2024-06-12 05:59:00+00:00,False,"Claudia Sheinbaum pide calma a los inversionistas ante la inminente reforma al Poder Judicial: “Nuestro país va a ser cada vez más fuerte”

https://t.co/hSqjL0COFk https://t.co/qEc9yOuv5Q",1800769751981179073,0,0,0,23,0,https://pbs.twimg.com/media/GP2cc6aWkAA3g2H.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",Carmen Armenta,https://x.com/CarmenArmenta_,CarmenArmenta_,False,2024-06-12 00:03:16+00:00,False,"Mucho bla, bla pero, ¿qué es y qué dice la Reforma al Poder Judicial de AMLO? https://t.co/0H2xEb0ec6 https://t.co/l7zbXYDId9",1800680229842923531,0,0,0,8,0,https://pbs.twimg.com/media/GP1NIHxaQAAeRCo.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",🐞 Monaliza 🐞,https://x.com/MONALI4T,MONALI4T,False,2024-06-12 22:35:26+00:00,False,"Jorge Álvarez Máynez Movimiento Ciudadano con Azucena Uresti, ""conformación de gabinete de la Presidenta Electa Claudia Sheinbaum sea sometido a consulta popular"" Plan C🤪SCJN Corrupta Norma Piña Reforma Poder Judicial. Marea Rosa con Acosta Naranjo Marko Cortés y Alito Moreno. https://t.co/31I1YOidjM",1801020513226989614,2,5,3,484,0,https://pbs.twimg.com/media/GP59cXhXcAAUoAB.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",Sipse Campeche,https://x.com/sipsecampeche,sipsecampeche,False,2024-06-12 07:19:29+00:00,False,Reforma Poder Judicial: foros inician la próxima semana https://t.co/SQ5VuF3jbG https://t.co/JAJI9OwNYn,1800790007114080546,0,0,0,15,0,https://pbs.twimg.com/media/GP2w9_MaYAAaAZs.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",Mexiquense,https://x.com/MexiquenseTV,MexiquenseTV,True,2024-06-12 18:28:33+00:00,False,"De acuerdo con #AMLO, la economía en #México 🇲🇽  tiene una fortaleza que no se veía en 50 años, por lo que descarta dar marcha atrás a su reforma al #PoderJudicial. 💼

📝 &gt;&gt;&gt; https://t.co/IUqCzF7red https://t.co/SV4bYbyPe3",1800958382553047496,0,0,0,143,0,https://pbs.twimg.com/media/GP5KEmzW4AAQJM6.jpg,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",Popolítika 💩,https://x.com/popolitikablog,popolitikablog,False,2024-06-12 17:06:39+00:00,False,Reforma a Poder Judicial no tiene marcha atrás: AMLO https://t.co/GigiLV1RaH,1800937773253189890,0,0,0,8,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",Gus Pérez 👣,https://x.com/drgustavoadolfo,drgustavoadolfo,False,2024-06-12 17:06:01+00:00,False,"""Reforma a Poder Judicial no tiene marcha atrás"": AMLO / Necedad... https://t.co/onS4kW7R0h",1800937613223719110,2,1,4,213,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",Arantza Pol 🌅,https://x.com/arantzapol,arantzapol,False,2024-06-12 21:03:38+00:00,False,"Reforma Poder Judicial: 
*Reducir el pleno de la Suprema Corte de 11 a 9 ministros y se reduce su periodo de 15 a 12 años. EN DESACUERDO CON LA REDUCCIÓN

*Se eliminan dos salas, por lo que la Corte solo sesionará en Pleno y sus sesiones deberán ser públicas. EN DESACUERDO",1800997411730419743,1,0,0,49,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",Nayeli Roldán,https://x.com/nayaroldan,nayaroldan,False,2024-06-12 17:16:27+00:00,False,"No se dará marcha atrás a reforma al Poder Judicial, pese a nerviosismo financiero: AMLO https://t.co/1jnmnW9zlE",1800940238799262173,8,20,63,3532,0,,False,,,,,es
reforma poder judicial,"https://x.com/search?q=""reforma poder judicial"" lang:es until:2024-06-13 since:2024-06-12&src=typed_query",Mala Madre 🥑,https://x.com/malamadremx,malamadremx,False,2024-06-12 19:42:04+00:00,False,"No se dará marcha atrás a reforma al Poder Judicial, pese a nerviosismo financiero: AMLO 

https://t.co/8GcplPjzOe a través de @pajaropolitico",1800976883489833053,1,1,5,488,0,,False,,,,,es
